vessel_id,distance_to_port_km,speed_knots,avg_speed_last_1hr,acceleration,heading_change,engine_health,port_id,wind_speed_kmph,wave_height_m,visibility_km,weather_severity,port_id,port_name,current_queue,berth_capacity,actual_eta_minutes
V08353,1712.2558270016525,21.12784834755655,17.056224211816087,0.03601210932094934,4.84897579553531,0.9219160061502047,P018,21.217257422588148,3.034938722444729,3.619497697517848,0.5421118684385065,P018,Kakinada,12,16,2689.96
V08354,1119.3818266467279,23.751274204405668,11.460090204647265,-0.42254042608967657,10.22689605248724,0.8336716500871055,P017,37.42914179067118,2.255780246941102,9.107946274382806,0.5425178422151291,P017,Dhamra,10,13,1595.95
V08355,434.76224262331687,9.073212725515702,22.16737116232458,0.1983418575340936,24.088059093114246,0.9688823776123454,P011,10.490000716757422,3.1081693306341434,6.425447339165493,0.38360234909320723,P011,Mangalore,6,15,1589.14
V08356,668.647672076915,18.671870313447144,11.471384064077194,-1.2819721516884832,14.732260631312679,0.9737323266424165,P017,3.453871110202691,3.2745415929202104,7.497767240199327,0.3028861391593877,P017,Dhamra,1,13,1174.92
V08357,599.7626259155435,10.458681748098606,12.22031003586125,1.331973514294639,13.746524498279086,0.8310864633640173,P007,31.851616243362216,4.929228864516407,5.218332573341989,0.7427647686012095,P007,Ennore,8,17,1915.13
V08358,1085.1751168625278,16.566252370973906,11.261469428821538,-0.6188649366473344,4.690535288274892,0.8454329048943514,P016,35.175343277583785,1.2304260669267229,7.961624410077046,0.4745493490360785,P016,Dahej,0,14,2142.62
V08359,150.78707582670705,10.647697841508553,10.688540829681873,-1.2846636279840034,5.327095155915853,0.8456939190853127,P017,17.923250263459664,5.080992690023455,4.312762019994186,0.6317101082362767,P017,Dhamra,13,13,543.92
V08360,359.1455090748509,10.177334652742948,24.20631243163965,-0.9914871822776878,1.2885049305035734,0.7836708457907345,P020,4.097768707118585,2.1942456666553385,3.856245939594248,0.3101358127229901,P020,Sundarbans,14,7,1281.22
V08361,1634.7514345827758,8.206861871494564,18.234537134402245,-1.2135782565524496,0.41866594569671123,0.7344809872932961,P013,1.6930917811478174,4.463173872164368,9.97689659626451,0.31493791069714583,P013,Karwar,9,17,6505.18
V08362,308.57778195628157,18.714059810509376,18.843231244171598,-0.9641864869209563,14.640421142186463,0.7785938568722061,P010,2.502316623833245,2.0142755088771445,3.2612140332781347,0.29408391949791274,P010,JNPT,13,16,600.63
V08363,505.1227254433476,14.103384483731464,24.22353291653932,-0.24973783552016426,12.276970656388949,0.9532311425379003,P006,17.56457838332574,4.253312094367692,9.850880341645952,0.4621823166248511,P006,Tuticorin,8,6,1256.07
V08364,934.0726809281068,9.78820084294252,11.919775937134565,0.7141526818065627,8.261327154347185,0.8629168683610348,P016,9.392599637543405,4.79507592235718,9.41208000628112,0.42535612440695697,P016,Dahej,3,14,3122.74
V08365,1058.3857318209944,13.488242221432268,8.100598156160766,-0.6829549576348807,29.701396210542452,0.9550594446161405,P008,18.47692946027032,3.3483928177068982,7.717405951297594,0.4536473634238779,P008,Paradip,8,10,2605.54
V08366,1539.0404352476094,10.872049554676945,18.18102204269495,-0.19222013417506822,11.939885869635171,0.923548581247176,P012,19.539580098774177,3.717267737828549,6.655784839020023,0.5100979533959114,P012,Goa,11,7,4698.8
V08367,922.2982319990662,24.00881213552821,16.633362504810698,1.2862718636647088,23.66540697394848,0.8045843543792615,P012,18.323714083015066,4.24656342529168,2.0362359325459805,0.6256166505320098,P012,Goa,6,7,1322.56
V08368,1590.2360110193006,13.440083057942918,16.120056415771,-0.6125347820220737,6.316367799946702,0.7555937501330691,P019,24.796896279625788,4.130564169617703,7.082287063124685,0.5816941661749444,P019,Gangavaram,11,5,3992.5
V08369,1255.775298738642,13.677209895919628,9.051963591185386,0.8841592597941292,7.41123625826249,0.8701659436935362,P019,27.176151411024165,4.3644933018872,8.1792903721445,0.599141926793165,P019,Gangavaram,3,5,3033.74
V08370,270.5444918764538,22.277586057792956,15.725392731771336,-1.0265493825529006,17.0517410155423,0.98075701168827,P003,15.837815831585523,5.098052038633953,7.86300507720176,0.5409881926807503,P003,Kochi,13,6,540.44
V08371,354.8463048660352,19.011847941862072,12.88851260654188,-0.9650347612282572,0.12084809106580496,0.951824562032241,P001,13.481268486723064,1.3230985092039556,3.376515427753475,0.3554889435924249,P001,Mumbai,6,7,668.7
V08372,902.2157646270531,20.072917325851023,12.667599512813322,-0.13154137957120304,0.5227638572670013,0.9291506477790928,P006,14.736051377475231,1.288389049864948,6.35627010833631,0.306127714932356,P006,Tuticorin,10,6,1568.18
V08373,823.9343165236272,18.81203066781233,11.780486863044578,-0.797693248600841,4.266561634485845,0.9292522245372934,P012,2.8072612025488253,5.824094496531837,6.401583915609524,0.48831390014875364,P012,Goa,9,7,1513.57
V08374,1499.9113257927245,24.085336827125612,13.652982115827703,1.2090842213827804,6.693631230928893,0.8583259886203097,P001,12.865230115786549,5.107923936506623,7.223059325451734,0.5247193770826057,P001,Mumbai,9,7,2116.1
V08375,1182.4374226048362,11.519014136486767,14.003262277438012,-1.3477431266295667,15.835485473993154,0.7508579106280281,P018,7.996505847061388,3.55023081214392,8.647560123371699,0.34369591014610795,P018,Kakinada,9,16,3379.65
V08376,806.8595079543861,24.813667109848527,13.249188198153957,0.29181769843151883,20.586882924483792,0.7856633681412519,P002,11.633606882544667,0.049072779557266744,7.585846781884352,0.16789065182491075,P002,Chennai,5,5,1127.07
V08377,382.98255272825196,22.126255018460725,24.638796167231654,0.3126881884485595,9.35635991964077,0.8733678516349503,P018,28.575884028303122,5.128549386557652,3.130445671183315,0.7650532192965418,P018,Kakinada,5,16,607.53
V08378,492.33234953471555,18.012534010897816,23.85642845366128,-1.301922217441657,7.1721280801135245,0.7949060274841342,P012,39.54153738704371,4.509579422062318,2.1522477446470427,0.8530090471149842,P012,Goa,6,7,970.73
V08379,1172.226986014665,19.26031761473623,17.766671691922657,0.6976926446126739,24.684335354799632,0.9344700277080679,P005,36.94211868037149,5.738257097375825,3.092682581336681,0.8901180083353697,P005,Kandla,3,9,2021.11
V08380,875.7056695545953,19.030039900510438,24.677932252975268,-0.09330736646341187,4.883309540420274,0.8119650283422072,P020,32.865012581097204,0.07897094601952048,2.3222556343262672,0.48746974285908146,P020,Sundarbans,3,7,1538.69
V08381,1054.1086422783105,8.992735809005616,24.85036617542623,0.6692201204844253,20.3497966517364,0.734168943907661,P004,29.487882669086964,0.17115445701699494,5.4941867285585175,0.3964053892541657,P004,Visakhapatnam,3,18,3830.08
V08382,382.82099883935564,11.706280475042956,14.050975070294143,0.9807749578052096,27.939915492476125,0.9347633059099817,P003,37.79750596804237,3.1047030595707836,4.270025586985525,0.6995547519120989,P003,Kochi,8,6,1163.06
V08383,1342.6671920719034,24.345005036920735,15.568188277575658,-0.5313019440279184,6.966327307282216,0.9094390549818706,P004,30.081673832135674,5.136295255731686,2.0584779402112554,0.8020668632325775,P004,Visakhapatnam,7,18,1837.79
V08384,1712.4505446691358,17.08419529060945,24.304050208739316,-0.046542351193537,2.6089609654844894,0.77594705603659,P007,18.838186818573327,5.947898264955668,2.6422254054479115,0.7320639110738196,P007,Ennore,6,17,3299.49
V08385,552.9820382344561,14.432011255452505,18.346645388077672,-0.7177176606959659,29.392766820480315,0.9943345689119771,P019,24.054477028680058,1.9201513730975204,5.180341269186161,0.46494803644291205,P019,Gangavaram,13,5,1411.53
V08386,1008.4527403720618,20.954653877614277,11.619794408233632,-0.895459609432995,8.123213883637549,0.8209568570816996,P011,12.231398843615192,0.21818211532506693,9.51809425721601,0.1464975776468362,P011,Mangalore,4,15,1586.7
V08387,1952.2782915907585,16.91682202514876,19.719471361720508,-1.498215725872028,8.269896271800146,0.9041382020513815,P016,0.1323335114789126,1.1730481383372404,9.958390198698684,0.08035874036329815,P016,Dahej,4,14,3762.2
V08388,699.8213940739189,8.223767114342259,11.497685094783488,1.3908945362395118,14.51316874013991,0.9731345320794962,P003,14.144515773266537,5.2620622159632475,2.4009631570096754,0.6442300423233551,P003,Kochi,8,6,2857.34
V08389,1210.3403726013344,20.516039144157006,13.769081642421378,-0.17721459201105527,6.931729771384385,0.7467989764942816,P017,16.193194064079183,2.798702272091443,8.64464077880431,0.3756192765374685,P017,Dhamra,6,13,1960.37
V08390,225.88161539047653,20.44769852089864,11.868522772620976,-1.460790680823378,29.786170663007074,0.9637065372011968,P015,29.3236863035313,5.1198417374648,5.842062192590586,0.7177184016811546,P015,Hazira,12,14,432.3
V08391,1231.7292548349142,10.807528105869565,12.164663670875317,-1.4731842672958555,1.2889765760863192,0.9111738593346839,P003,34.368820160917515,2.6634497491791413,6.968335193271448,0.581884814355689,P003,Kochi,4,6,3753.33
V08392,224.78195794400492,24.26322150321163,8.079144886635298,-0.6349422943464148,13.544192367969249,0.7502688321867289,P020,38.506188714776634,0.3203388789258075,6.047753623752452,0.4854627399344378,P020,Sundarbans,13,7,436.12
V08393,1920.509098881453,11.806438236198943,22.972050147390682,-1.4581869638696447,16.45040205189001,0.8993536546184309,P011,14.07167013425017,3.7054513814660286,9.39605528910937,0.3998256876580496,P011,Mangalore,14,15,5341.99
V08394,1445.5421715410073,15.781739245497388,13.031838419688494,-0.37645614702435504,14.00852573841747,0.9623726853234538,P004,38.295877454604465,2.6140829768121723,5.827878850115124,0.640673395997887,P004,Visakhapatnam,10,18,3021.53
V08395,1586.9115868646275,9.950511341435549,9.468364451887506,-1.3111844956831564,15.615689185886103,0.939704622395239,P020,31.97542226774288,2.9481191917083662,3.3437838164705678,0.6494198257952419,P020,Sundarbans,4,7,5222.93
V08396,1423.003503504692,18.255799430660005,9.478785896578504,-1.3822452265490708,29.62737432651193,0.9281820917547446,P014,1.2337751094288008,5.693824463715422,8.23882586391689,0.42714953139697837,P014,Porbandar,0,11,2541.0
V08397,1199.9716203491082,14.382669040972612,17.452310699836186,0.5081441822236501,26.307047516103726,0.7484008444999779,P001,23.810433881472086,2.7424499315738067,6.110196269234351,0.4987304088682876,P001,Mumbai,7,7,2788.0
V08398,927.3299231167355,14.003948857564993,24.879649359076932,1.220523868328654,9.253310378883349,0.7571872331577231,P018,14.625671991003749,4.779164834535403,2.9365514642410124,0.6061366795942441,P018,Kakinada,11,16,2214.48
V08399,1723.8280905340716,22.058606912756105,10.465381943593258,-0.27184025009316226,16.54431147572316,0.8643149364955062,P017,1.360448370196683,0.3534753720930006,5.692738169846368,0.12331474511123951,P017,Dhamra,2,13,2550.14
V08400,1915.829551708973,8.16254911845813,9.69357027614421,1.0103112908277976,0.009330375864025076,0.8740438049954099,P015,21.260123314572176,2.874233709974559,7.499158629057422,0.45423364122954396,P015,Hazira,12,14,7674.08
V08401,1023.1205371629585,21.56509510517118,15.451165966835541,-1.4122036165927585,12.28707004121156,0.9830872190855605,P020,23.39268323545477,3.52016900550465,4.366703434384923,0.5812706973671593,P020,Sundarbans,6,7,1606.59
V08402,1866.4933458527607,17.71462561771734,17.576631315293522,0.8330701679105474,4.916226685859052,0.8406044003969666,P013,10.089230193263901,0.6793865541256252,9.29578695639268,0.16026899974649375,P013,Karwar,14,17,3474.13
V08403,1187.4991744776091,24.763674729163384,13.004466100924986,-1.3116000230313274,21.34081772326979,0.7907507821784115,P001,37.595190038316495,1.813399916605608,8.799665478977603,0.5208519185773202,P001,Mumbai,0,7,1577.56
V08404,1099.8491644480448,18.020534750272233,13.14287557273573,1.015318269592055,6.632687329008345,0.7572318733691864,P002,24.41816948678813,4.437561901719756,6.54315945603884,0.6091559658617549,P002,Chennai,9,5,2113.3
V08405,936.2413292629456,8.941445280515286,15.21610053143214,1.147099034616192,22.466869365348252,0.7162512867627729,P011,7.038546134821728,1.1034399283418739,2.4349765872711027,0.29524859149225346,P011,Mangalore,1,15,3416.48
V08406,458.11113498373373,8.860970549543348,13.340475457560302,0.8579215271469427,9.394795019402185,0.7205960723292494,P005,28.850274361401738,0.770708234503211,6.6661152856847385,0.4065609868672033,P005,Kandla,13,9,1784.98
V08407,57.25333859521542,23.01360076832114,23.560636920664784,0.962247073233867,27.774858639341275,0.872250077913404,P015,19.96558214536917,1.7956530617614321,5.324838336896187,0.4128692588331968,P015,Hazira,5,14,119.52
V08408,520.9371423693194,22.300640473687903,8.713227711940693,0.18445369899695674,13.362498051040387,0.7528785874248431,P009,18.929361816815792,5.153770084808192,7.792549373855258,0.577027303011599,P009,Haldia,10,16,821.49
V08409,1043.960184626952,13.880131284894395,11.987692717794669,-0.7053451722520442,25.185531590215476,0.9554851286202497,P001,33.3813305113621,4.577660998107842,4.136248503676981,0.7562657349139377,P001,Mumbai,5,7,2504.02
V08410,790.9219069065175,18.506552231079333,21.74539753586616,0.4296930079829,18.844980091170395,0.8789415459374241,P009,5.527191938329716,4.660809466865957,6.846108187048468,0.42907038676672493,P009,Haldia,5,16,1421.05
V08411,924.546194605136,16.323053069945203,22.177288119304265,-0.1813750527709157,29.321946447104107,0.9594659673556735,P011,19.63946952688685,1.934745135436184,6.435497343846711,0.39666775742101323,P011,Mangalore,6,15,1872.53
V08412,1962.2640281498966,24.441788937312886,9.89643634239142,-1.4839903172428621,22.281682521362537,0.8282385496778507,P012,31.23052218465121,0.5936343833149011,6.214804493324977,0.42758475753433933,P012,Goa,1,7,2629.24
V08413,733.0311228051888,24.149335314907155,24.553978650216184,-0.06952288069549484,21.83109966934157,0.8787330985005208,P001,26.4155375543684,0.1917164870836039,2.9272910538141756,0.4183906536063074,P001,Mumbai,8,7,1069.37
V08414,931.7567317522104,24.725263145193168,19.78703244828485,0.45356377365163647,7.945979473479557,0.8576284909427256,P016,0.21654629810131,3.5171905448552874,5.919083667305222,0.31826315929192783,P016,Dahej,13,14,1291.83
V08415,310.35532513799814,22.729629270782493,12.634081951721125,-1.4583490209260377,15.145792529176209,0.9960030248989981,P016,31.498023685771045,4.213713541314297,6.404978821597486,0.6677948965133805,P016,Dahej,1,14,466.84
V08416,143.5175782521259,23.462377043176723,15.752643701845727,0.364081008324473,8.703410660569155,0.9390459679729837,P007,37.78687659343082,2.267346829917914,9.421261750275956,0.54059998625665,P007,Ennore,9,17,248.59
V08417,1562.0485534553645,11.693739239041319,13.051356532655442,0.4575957186505688,0.5788031105521108,0.8786200246585564,P003,28.186753393670784,3.1731706065164484,5.686912008763548,0.5796740008625334,P003,Kochi,12,6,4469.89
V08418,1162.8321913903583,22.127115412826168,10.55037824752513,-1.0256772652833097,21.317559979537005,0.8819757967928822,P005,35.03603699578229,1.6740232245524194,7.118919324587718,0.5195835317695632,P005,Kandla,0,9,1722.87
V08419,1533.3743717855953,20.05057092447267,12.950027100731557,-0.2067774445304713,7.0750949911280605,0.7746405137972174,P004,14.432468758446927,2.185813307823807,6.553966376012724,0.3589662472524686,P004,Visakhapatnam,8,18,2524.05
V08420,342.2324578287757,24.36737065007719,17.861562937323512,1.3929978026673977,11.919720910283626,0.9204258830259295,P003,14.024125831660887,4.37889681814651,3.561962141970068,0.5609284700203082,P003,Kochi,8,6,555.02
V08421,1165.0661038062474,17.71145108352453,22.041484812202967,1.1525676833993472,8.539163615215987,0.99484985889069,P003,12.83458120215299,4.309321323769188,3.4752740906004576,0.5461284184608,P003,Kochi,6,6,2207.7
V08422,544.6028249656823,9.447841834079458,14.179994273122812,-0.2675357314252418,5.9890756939095136,0.7388293916639431,P020,29.398777078040084,0.1685502363869278,7.915185026222273,0.34692075268175054,P020,Sundarbans,5,7,1931.2
V08423,494.72054295503887,18.1557811501816,13.914326189313309,-0.45046119592753353,2.0135797315126034,0.8911783593907298,P003,37.682638266182686,5.665389393785131,6.184511508546658,0.8308287787432359,P003,Kochi,13,6,1042.06
V08424,72.47572740332126,19.671875776361894,15.956011918382485,-1.127757957069432,10.13669726313859,0.8553643964560883,P018,35.416030852512314,1.6140714983577031,9.168263484838258,0.47839980538553817,P018,Kakinada,11,16,180.75
V08425,304.1644109596902,11.745457488111281,18.957445199393888,-1.3944327463795205,2.4523477056360763,0.9551233578073208,P012,6.008556028925347,5.445519001644053,9.265241864428557,0.43781532311028587,P012,Goa,0,7,853.9
V08426,653.0728174244059,14.699927519716383,20.77747646134926,-0.6076116676737638,16.209574212096687,0.7000140609374819,P017,25.04430939938136,3.0713810052899078,4.376606204328508,0.5676697035932373,P017,Dhamra,12,13,1523.73
V08427,277.91358315233117,18.17455803887856,13.555591581591056,1.320850041246715,0.5887231128441384,0.7409754662210838,P017,39.83833118109311,2.9950920964671823,2.8122150789806835,0.741811816662463,P017,Dhamra,9,13,569.55
V08428,1972.4239588013281,14.359797534380593,17.96799195302736,1.375840354001002,28.200596389285792,0.7111218358356672,P008,11.814736697834372,2.7036789818774,4.752644580385637,0.4033397408291243,P008,Paradip,9,10,4527.68
V08429,651.8336646217039,14.374111193057287,14.619134301775002,0.9375580217288286,28.994250583580296,0.7488799805109873,P001,25.391391720596154,5.534564340791742,2.5363100077582894,0.7721586731035787,P001,Mumbai,9,7,1579.5
V08430,304.1316960695399,10.262472865937555,20.178797456177563,-0.4475255594404215,9.13961544889107,0.9123808840986247,P017,36.26495320861293,1.248647906479713,8.250038034452697,0.4808919651623896,P017,Dhamra,0,13,978.04
V08431,438.2105100145176,23.992694292320323,10.799473648789354,-1.0691207013536665,7.805839224194098,0.7419014273146955,P009,35.98192560443308,3.6698710328066504,3.1694530350765397,0.7410882641965767,P009,Haldia,0,16,624.27
V08432,1196.0212952658792,20.75840453641664,12.367722705872033,0.2866004268170377,3.1321559910540353,0.8866993154190963,P011,12.859011289063549,1.9066896445485628,8.93087596650394,0.2770852365304609,P011,Mangalore,6,15,1903.46
V08433,174.88487153633758,8.021138460723733,15.243027137326745,0.4395150216185444,27.147567797420063,0.9604617273160692,P013,3.7569965972774266,5.491431717755815,5.322617628251543,0.49721306125813114,P013,Karwar,6,17,744.04
V08434,1731.746553775256,21.01542582837681,23.120051428663253,-0.22627929226318777,17.60591775899713,0.7103870673806173,P003,25.840358362835694,1.0160432607465184,4.228830277759221,0.4415631954562738,P003,Kochi,10,6,2794.49
V08435,1924.9243745124372,20.576514875183598,17.746538418961734,0.5749403866759208,18.303747689943194,0.7080359247640379,P018,37.87869992307186,4.057138634551547,6.012150073953258,0.7290199067217568,P018,Kakinada,14,16,3116.81
V08436,531.1574703013928,8.16542632264389,24.411734022683998,0.7400456569552061,26.87569387805994,0.996954482292343,P010,20.31934911436513,2.530550634460124,6.843760604475184,0.43502165468482257,P010,JNPT,13,16,2169.36
V08437,927.6857737521757,14.283273059433998,9.755720649778425,0.8491849907243401,27.323603815697957,0.9019823696661617,P015,18.308295785402258,3.967337194266434,7.612347358014921,0.4953251569781531,P015,Hazira,10,14,2165.82
V08438,93.16217950751928,18.31471073553402,15.822982032065893,0.006894334072521602,24.850250091315328,0.7422085665227226,P001,34.557936291891906,0.9456451029275246,4.705458212610648,0.5145132055285411,P001,Mumbai,2,7,207.69
V08439,1299.384938218082,15.69676108158661,15.124335010771532,0.8749223326792004,23.203246832989834,0.7920075969743152,P006,16.98386716296984,2.361954515217179,9.863766400801653,0.33002697796147734,P006,Tuticorin,11,6,2810.09
V08440,857.1558132025483,21.225764018248626,18.203504998901465,-1.4235707211916298,26.31723666899951,0.9955015459819059,P015,27.23714817331735,0.6435750989298532,5.378298241984685,0.4077105234888033,P015,Hazira,10,14,1363.57
V08441,576.6140088980336,15.232791654785377,21.80339834802883,0.5412131002166087,26.27911820053568,0.768164972216181,P007,15.545694309529496,5.8126618937543135,8.675746026993401,0.5694528154723812,P007,Ennore,14,17,1302.12
V08442,453.33236570238654,10.61567048071523,22.304616434912024,-0.7930981288485605,11.059345688156984,0.9258479695384315,P006,15.085499714930254,1.2839544250392219,2.278941361843307,0.3908731315817179,P006,Tuticorin,12,6,1518.19
V08443,1325.3450014345829,24.599065612655085,19.39330834799364,-0.6884391249370403,29.201736599369525,0.7723546231436867,P015,7.51230261365992,5.959356757399625,8.223705045796613,0.5079393757139753,P015,Hazira,8,14,1804.13
V08444,861.6232105130132,12.114679877192792,18.90611819217441,-1.226094880179803,21.273966394811676,0.8195402891451813,P018,3.538066812112346,2.5109889459399053,6.410705177845791,0.27456582762686804,P018,Kakinada,7,16,2345.88
V08445,400.33561360832846,20.20076927920265,24.133502214761727,-0.9228232092204621,11.10628302037986,0.9642112755239969,P013,35.40642703656117,0.4292947612632043,7.11700487146547,0.4403438236871826,P013,Karwar,5,17,674.34
V08446,1393.762708899307,10.433657298289223,14.52268582785322,1.4760246990060089,13.261485518265268,0.7085316823725231,P001,7.248792969443354,0.10545109537752673,4.983030187810009,0.1798573989634018,P001,Mumbai,11,7,4439.09
V08447,1151.8909519215526,13.593214434326855,22.1573163412043,-0.25382960830957413,20.613931748444138,0.7921705478166222,P018,2.488736087446739,3.5937382320613147,6.358724840224718,0.33729541287406073,P018,Kakinada,4,16,2778.79
V08448,1724.4105071125175,15.514469343317204,23.665563360569,1.2832961960660563,10.832967289040376,0.8461578125201932,P003,23.29232435813152,3.688377937871231,9.45776362207771,0.4896598336645097,P003,Kochi,1,6,3631.77
V08449,279.07800280916115,11.267944076960086,16.35616715250835,-1.0113014154216058,24.79673136060049,0.8876484213480527,P012,21.839869932327684,3.1487589851818165,5.088294162379162,0.5265500817544814,P012,Goa,6,7,874.12
V08450,1582.0498737916894,15.649312798266362,20.394743836256104,-0.8878234737044414,4.441908635744289,0.7084724964884616,P001,22.71026813223567,0.3983950512212493,2.8461282965129975,0.39673978547351335,P001,Mumbai,10,7,3384.46
V08451,1363.357734293655,10.671767990859749,14.409337563405405,0.17344006144521362,27.227828961328882,0.8232012899315979,P007,18.72419552401955,1.9890262120451685,7.764101190367712,0.36456167890251917,P007,Ennore,10,17,4192.19
V08452,274.27132681479077,17.503111162760135,10.70094324132187,-0.45140237736275246,9.035925355098271,0.8032861545715178,P008,5.677454088725393,2.1544248380415585,6.041312035362934,0.2795766227160992,P008,Paradip,7,10,565.92
V08453,1404.9004232498553,19.283125292843298,17.97056598503123,0.43174562572438835,4.5813835602939275,0.7080599805755149,P015,0.8365933239827106,4.22890039635482,5.399530715768185,0.38230201201478475,P015,Hazira,14,14,2443.51
V08454,911.0172133156693,9.061382828476184,11.340018064442042,-0.23386027283870892,25.740728443380696,0.8066103132302128,P005,1.856557088977202,2.5131283511984437,8.222546243071964,0.221656536108229,P005,Kandla,0,9,3271.57
V08455,1892.720331833894,22.80924605839686,15.779185223665774,0.934791712396386,7.183897168073634,0.979506486734955,P003,37.725885833414345,3.4378026611007106,6.497414624775979,0.6764974099120047,P003,Kochi,4,6,2749.46
V08456,326.14213370490364,11.147395045714603,22.838948326581665,-0.20532278648674884,25.301872141488037,0.7823885328200173,P007,21.274170349047612,1.7179820510612467,7.051045565166055,0.3862529289245715,P007,Ennore,4,17,982.27
V08457,1303.5251120906892,11.831161230445504,9.46230918858257,0.2170475473147917,8.887932103460283,0.8756773892552665,P004,15.98883741933201,4.355890412887883,9.408607920952061,0.46210890996680437,P004,Visakhapatnam,5,18,3604.96
V08458,794.8610886527446,19.24294728141207,8.517285106299044,-0.5367803999288138,28.015928629624703,0.7894287122107857,P002,16.43327264627196,0.2805954893925888,2.4680880441406696,0.33367733153941215,P002,Chennai,5,5,1416.66
V08459,1915.7886076522116,15.968768027385039,18.31012340549209,0.6121229623159623,6.572329194039337,0.7319998361892122,P007,26.087813927664072,5.931025541166752,4.099056753686331,0.7742987069473644,P007,Ennore,7,17,3945.4
V08460,693.4510458160391,16.489725185908117,13.628042552113216,0.4642026268971424,2.0894997321600393,0.7869170440120836,P001,15.06651110376727,3.848955525778236,9.185771674410844,0.42354671260133825,P001,Mumbai,5,7,1426.51
V08461,1926.2625235090104,10.178634737573255,15.10494101774056,-0.3089969016778267,28.09593490027167,0.8412277416730077,P011,31.85836265937642,0.8931670570124257,8.341823636974365,0.411291624321772,P011,Mangalore,5,15,6169.76
V08462,1807.8974096464608,21.69750897189894,14.897080007191636,-0.6719036916282104,4.968772267309587,0.7888625193539319,P009,10.397716690747787,4.304944902359782,3.50878837488505,0.5207977262337624,P009,Haldia,10,16,2761.01
V08463,577.2473088557798,18.48992218377157,9.47254389316258,0.342313124460897,28.323976251668256,0.8872507963462184,P010,14.690365179262145,4.719343000778444,3.35294567850348,0.5944676049411148,P010,JNPT,10,16,1071.28
V08464,1616.906464811534,10.301494736260752,8.060629355553107,1.3294549476330229,24.719320503550094,0.9847266165945856,P019,37.399872627630025,4.731575964305591,8.601093408123443,0.7174152557342042,P019,Gangavaram,4,5,5155.18
V08465,1991.4281935168367,14.357989239435131,23.273195128692493,-1.1020709279201952,2.4577616914990497,0.7207814692051278,P015,10.411346967918305,1.6243929540668673,6.422910769482796,0.283948117893985,P015,Hazira,7,14,4543.15
V08466,542.6928542340006,21.776968856495515,11.702575535363689,0.8973498550366816,13.354055968288066,0.9151013082022994,P010,26.46343589510694,5.751826282730382,8.882718044461262,0.670435083577203,P010,JNPT,6,16,853.37
V08467,901.7154801804734,17.662035781772552,15.243342861692902,0.1289753184242719,2.201989744053469,0.7003769221282939,P017,14.582691044927198,0.106427284680362,9.341473039514835,0.1660926019709994,P017,Dhamra,7,13,1703.29
V08468,1064.3524363051815,9.847029245259819,24.522738543408337,0.07667908552157732,9.89359693835434,0.7003064497151632,P012,18.847884562063733,2.279036682421468,2.5563462720997467,0.48928769900674024,P012,Goa,12,7,3631.32
V08469,625.1157148175354,14.337209778417874,22.05496389372209,1.3850524427279378,10.545092347199601,0.7398758064131007,P004,1.8075314419248478,0.6253090210348702,9.758226346490009,0.06459805555843964,P004,Visakhapatnam,1,18,1428.23
V08470,79.76643730975803,12.125804773747488,9.834824539465938,0.31762439270567033,17.988999909827207,0.8439791512580949,P014,6.6893556002724575,2.309156436399064,7.731788710096083,0.26620154422740716,P014,Porbandar,10,11,281.89
V08471,479.252026185177,16.79691441211335,16.644823537413956,0.9915534832455539,29.276867035293375,0.7144012104744502,P019,4.076511366343465,0.3433499828057145,8.67572528245071,0.09014060686813474,P019,Gangavaram,10,5,1058.5
V08472,599.776924466429,22.337139190823823,20.411343450415274,0.04343174662708971,5.092903203226772,0.9166455303284207,P013,33.78860590924017,3.869878376763991,7.042672891738604,0.6550244930418958,P013,Karwar,6,17,914.07
V08473,915.019417570465,15.416541291675138,19.872677344986613,-0.750439898234732,9.874528942464364,0.7087844635368219,P004,38.467650328899495,0.3747669410125658,4.441294051470062,0.5208350849937647,P004,Visakhapatnam,6,18,1970.16
V08474,383.64983290613367,15.366814516261492,20.93431149087599,0.583470814374329,17.613074826435916,0.8486295324179653,P007,2.718984572518539,3.695080753863361,6.795446474059848,0.3376196331682125,P007,Ennore,4,17,839.14
V08475,1752.8459955487615,23.390965339559628,15.7767291330966,1.2695307133320117,5.142625659587915,0.9028295912961075,P018,3.0738308077698973,1.404505553422964,6.126963152200801,0.20183274859521388,P018,Kakinada,5,16,2456.45
V08476,1424.5767088261055,17.795152012623632,10.990689798614795,1.0236902868302264,21.321289867761575,0.771265181797885,P011,22.08675767946238,1.0748872535548242,9.456597808523549,0.3033947708611411,P011,Mangalore,13,15,2663.8
V08477,216.14093124134087,17.625248485755918,15.902831546629336,-0.9049091812797461,12.109791476591118,0.873789441135667,P013,20.161396991025544,2.082005183552867,6.440242937006553,0.41160945674031557,P013,Karwar,8,17,442.93
V08478,1317.6802797228663,12.452468161881619,19.014083235945964,-0.5493326428135493,28.487168869059513,0.7785344244897677,P017,26.022885311177873,3.8457661732269175,2.223157265622354,0.6721501193477929,P017,Dhamra,12,13,3512.6
V08479,1324.6301289909597,18.331286713231147,18.346065472287854,0.05064202192103284,18.896128356471785,0.7642291782057928,P015,29.472233419861908,3.46920292993907,7.488761598384726,0.5762272975601959,P015,Hazira,2,14,2376.35
