vessel_id,timestamp,distance_to_port_km,speed_knots,avg_speed_last_1hr,acceleration,heading_change,engine_health
V037,150,0.0,23.09,23.16,0.75,5.22,0.73
V037,151,0.0,12.07,11.7,0.14,26.44,0.83
V037,152,0.0,16.82,15.83,-1.4,2.51,0.91
V037,153,0.0,16.27,15.65,0.28,16.34,0.73
V037,154,0.0,18.89,19.42,-0.64,20.62,0.76
V037,155,0.0,20.86,21.69,-0.17,7.34,0.82
V037,156,0.0,12.25,11.25,0.45,1.28,0.76
V037,157,0.0,20.28,20.61,-1.28,19.8,0.98
V037,158,0.0,9.27,9.1,0.69,20.03,0.77
V037,159,0.0,10.77,11.34,1.37,23.03,0.99
V037,160,0.0,18.28,19.14,0.57,27.27,0.75
V037,161,0.0,21.86,21.26,-1.42,15.53,0.8
V037,162,0.0,8.74,9.7,0.5,27.05,1.0
V037,163,0.0,14.66,14.17,-0.95,15.46,0.88
V037,164,0.0,16.03,15.81,-1.0,13.26,0.73
V037,165,0.0,22.71,21.8,-0.36,3.0,0.93
V037,166,0.0,13.32,12.54,0.09,27.49,0.97
V037,167,0.0,12.24,12.68,-1.41,3.96,0.85
V037,168,0.0,11.89,12.49,1.29,0.13,0.77
V037,169,0.0,15.47,15.6,1.25,26.76,0.89
V037,170,0.0,12.38,12.94,-0.89,28.96,0.7
V037,171,0.0,17.69,16.86,-0.28,19.05,0.91
V037,172,0.0,21.35,21.54,-0.75,26.68,0.94
V037,173,0.0,10.72,11.37,1.42,19.12,0.78
V037,174,0.0,18.31,18.0,0.53,16.34,0.98
V037,175,0.0,18.5,17.93,0.68,9.03,0.78
V037,176,0.0,14.66,13.68,1.41,15.97,0.93
V037,177,0.0,12.38,12.88,0.2,12.72,0.99
V037,178,0.0,16.4,16.71,-1.45,9.04,0.97
V037,179,0.0,20.9,20.98,1.2,14.59,0.87
V037,180,0.0,14.5,14.74,-0.54,11.56,0.99
V037,181,0.0,9.89,9.1,-1.37,9.6,0.82
V037,182,0.0,9.61,9.71,0.25,22.53,0.99
V037,183,0.0,18.53,17.75,-1.23,23.33,0.9
V037,184,0.0,10.75,10.26,0.75,16.98,0.88
V037,185,0.0,11.57,11.83,0.81,26.56,0.92
V037,186,0.0,17.8,18.14,-0.04,6.81,0.96
V037,187,0.0,17.05,17.24,1.47,29.55,0.88
V037,188,0.0,8.58,8.37,1.31,8.65,1.0
V037,189,0.0,9.43,9.57,0.05,7.66,0.98
V037,190,0.0,18.53,17.99,-0.35,21.64,0.79
V037,191,0.0,22.95,22.28,-0.71,4.35,0.73
V037,192,0.0,13.11,14.1,-1.22,6.39,0.78
V037,193,0.0,18.53,19.02,0.76,0.26,0.9
V037,194,0.0,18.72,18.76,-0.36,23.92,0.8
V037,195,0.0,11.91,11.53,-0.18,6.42,0.88
V037,196,0.0,23.03,23.22,-0.16,23.91,0.92
V037,197,0.0,14.24,14.45,0.69,7.36,0.81
V037,198,0.0,9.8,10.77,-1.24,5.06,0.84
V037,199,0.0,22.71,22.42,0.81,20.28,0.89
V038,0,1752.26,8.24,9.1,0.99,28.14,0.94
V038,1,1709.79,22.94,22.34,-0.54,9.46,0.73
V038,2,1672.0,20.4,19.68,-1.34,23.26,0.97
V038,3,1633.13,20.99,21.64,0.29,26.63,0.85
V038,4,1587.19,24.8,24.01,0.93,19.24,0.87
V038,5,1549.53,20.34,21.02,1.09,5.26,0.76
V038,6,1534.2,8.27,7.54,-0.71,21.63,0.84
V038,7,1495.52,20.88,20.86,0.17,3.33,0.93
V038,8,1456.84,20.89,20.5,-0.51,6.59,0.94
V038,9,1418.5,20.7,20.92,-0.78,5.16,0.72
V038,10,1402.25,8.78,8.15,-1.2,16.68,0.81
V038,11,1373.43,15.56,15.75,0.48,19.45,0.78
V038,12,1333.12,21.76,22.6,-0.55,0.51,0.97
V038,13,1289.23,23.7,22.8,-1.49,24.49,0.79
V038,14,1245.62,23.55,22.98,1.08,2.06,0.78
V038,15,1200.16,24.54,24.01,-1.1,25.71,0.74
V038,16,1182.28,9.66,9.3,0.41,21.32,0.96
V038,17,1150.43,17.2,16.98,-0.42,25.41,0.92
V038,18,1107.11,23.39,24.32,-0.6,15.89,0.89
V038,19,1087.14,10.79,9.89,1.1,16.07,0.87
V038,20,1054.85,17.43,17.94,-1.06,18.42,0.84
V038,21,1011.79,23.25,23.29,1.33,10.6,0.99
V038,22,969.42,22.88,23.05,-0.44,11.28,0.93
V038,23,936.33,17.87,17.67,0.41,22.0,0.71
V038,24,918.68,9.53,8.72,-0.8,12.81,0.94
V038,25,892.81,13.97,13.0,-0.05,29.9,0.8
V038,26,847.73,24.34,23.54,-0.98,21.72,0.85
V038,27,808.83,21.01,21.73,-0.75,20.48,0.88
V038,28,766.89,22.65,22.51,-1.34,17.23,0.99
V038,29,751.61,8.25,7.73,-0.55,22.98,0.8
V038,30,729.27,12.06,12.36,-1.36,5.12,0.82
V038,31,703.25,14.05,13.74,-1.17,10.83,0.94
V038,32,675.41,15.04,15.21,-1.01,2.09,0.96
V038,33,650.16,13.63,13.33,1.13,21.23,0.93
V038,34,613.87,19.59,18.81,1.37,27.27,0.77
V038,35,573.74,21.67,21.49,0.55,4.97,0.86
V038,36,554.94,10.15,10.22,-0.77,13.57,0.9
V038,37,512.51,22.91,22.24,1.18,11.7,0.95
V038,38,481.56,16.71,17.44,0.49,15.26,0.79
V038,39,436.24,24.47,25.07,-0.36,5.0,0.93
V038,40,390.25,24.83,24.39,1.25,3.76,0.99
V038,41,351.97,20.67,20.36,-0.59,19.3,0.88
V038,42,308.22,23.62,24.15,0.12,27.83,0.88
V038,43,266.66,22.44,23.13,1.26,2.03,0.88
V038,44,237.09,15.96,15.94,-0.12,25.12,0.8
V038,45,207.71,15.87,15.27,-0.74,19.81,0.74
V038,46,186.98,11.19,11.25,-1.37,3.81,0.96
V038,47,145.52,22.38,22.08,-0.46,28.1,0.71
V038,48,112.44,17.87,18.06,0.86,28.55,0.81
V038,49,83.84,15.44,15.79,1.4,26.72,0.9
V038,50,42.05,22.56,21.73,-0.37,0.39,0.75
V038,51,7.38,18.72,19.49,0.4,19.92,0.73
V038,52,0.0,19.3,19.21,0.45,9.79,0.87
V038,53,0.0,15.21,15.33,-1.06,11.87,0.81
V038,54,0.0,20.52,20.93,1.23,18.96,0.79
V038,55,0.0,21.31,21.31,-0.92,22.42,0.74
V038,56,0.0,11.03,11.55,0.81,23.72,0.79
V038,57,0.0,22.73,23.18,1.0,21.26,0.87
V038,58,0.0,9.86,10.28,0.57,9.37,0.92
V038,59,0.0,17.36,17.48,-0.4,3.5,0.77
V038,60,0.0,21.07,20.61,-1.49,29.91,0.76
V038,61,0.0,19.14,20.0,0.3,23.97,0.99
V038,62,0.0,22.63,22.74,-0.41,14.47,0.95
V038,63,0.0,22.51,23.2,0.29,14.31,0.79
V038,64,0.0,8.06,8.59,-0.67,9.89,0.95
V038,65,0.0,8.89,9.74,-1.5,28.18,0.84
V038,66,0.0,9.74,10.08,1.19,13.14,0.91
V038,67,0.0,24.65,24.13,0.96,8.86,0.83
V038,68,0.0,12.79,12.68,-1.48,9.1,0.83
V038,69,0.0,18.75,19.02,0.25,8.79,0.98
V038,70,0.0,14.66,14.1,0.16,22.47,0.7
V038,71,0.0,12.7,13.35,0.02,12.25,0.98
V038,72,0.0,9.52,9.75,-0.47,2.12,0.76
V038,73,0.0,18.67,17.73,0.28,28.71,0.94
V038,74,0.0,13.88,13.15,-0.1,11.79,0.99
V038,75,0.0,24.83,24.65,-1.05,27.32,0.94
V038,76,0.0,16.69,16.42,-0.16,27.06,0.76
V038,77,0.0,21.72,20.75,1.26,15.01,0.77
V038,78,0.0,8.05,8.17,-0.77,18.94,0.78
V038,79,0.0,9.5,9.51,0.19,13.58,0.84
V038,80,0.0,18.02,18.08,-1.1,5.91,0.74
V038,81,0.0,19.79,19.84,-0.21,23.95,0.8
V038,82,0.0,17.66,16.81,0.73,20.86,0.94
V038,83,0.0,23.04,23.55,1.03,10.37,0.8
V038,84,0.0,24.05,24.88,0.15,11.0,0.96
V038,85,0.0,13.5,12.81,0.42,1.28,0.81
V038,86,0.0,21.73,21.32,1.29,28.67,0.94
V038,87,0.0,24.79,24.85,0.21,25.09,0.85
V038,88,0.0,14.91,15.14,0.47,22.53,0.9
V038,89,0.0,20.68,21.03,-0.06,4.05,0.94
V038,90,0.0,8.52,9.51,0.99,20.13,0.99
V038,91,0.0,18.41,17.52,0.18,8.32,0.81
V038,92,0.0,15.81,16.36,0.01,14.24,0.79
V038,93,0.0,17.18,16.67,-0.72,22.72,0.8
V038,94,0.0,8.87,8.56,0.42,24.42,0.99
V038,95,0.0,20.69,20.54,-0.6,3.89,0.89
V038,96,0.0,16.67,17.02,-0.79,9.71,0.79
V038,97,0.0,21.56,20.9,0.33,1.54,0.86
V038,98,0.0,9.09,8.44,-1.16,10.4,0.8
V038,99,0.0,22.05,21.5,-1.24,18.11,0.91
V038,100,0.0,13.01,13.22,0.83,10.43,0.86
V038,101,0.0,10.49,9.54,1.44,8.99,0.78
V038,102,0.0,24.55,25.0,0.26,20.98,0.91
V038,103,0.0,20.98,20.11,-0.26,8.85,0.72
V038,104,0.0,15.01,15.25,-0.96,9.15,0.89
V038,105,0.0,17.85,18.59,0.87,28.97,0.88
V038,106,0.0,19.87,20.59,1.02,21.56,0.85
V038,107,0.0,12.64,13.4,0.83,25.14,0.74
V038,108,0.0,13.35,13.2,1.02,26.79,0.79
V038,109,0.0,19.67,18.82,-0.27,14.6,0.93
V038,110,0.0,23.16,22.84,0.08,19.42,0.8
V038,111,0.0,24.75,25.51,-0.61,15.24,0.77
V038,112,0.0,16.75,17.11,-1.24,26.1,0.88
V038,113,0.0,24.82,23.87,0.99,23.76,0.74
V038,114,0.0,13.7,14.47,0.06,12.04,0.97
V038,115,0.0,9.59,9.53,0.46,18.26,0.78
V038,116,0.0,17.58,17.99,0.25,20.53,0.78
V038,117,0.0,22.16,22.06,1.46,0.7,0.81
V038,118,0.0,11.07,11.18,-0.77,22.12,0.96
V038,119,0.0,11.59,10.91,1.13,10.84,0.83
V038,120,0.0,11.76,11.61,-0.81,19.98,0.85
V038,121,0.0,21.4,21.02,0.02,7.79,0.98
V038,122,0.0,16.87,16.22,-0.68,2.49,0.71
V038,123,0.0,16.94,16.61,1.39,5.14,0.94
V038,124,0.0,13.37,12.82,1.41,24.08,0.89
V038,125,0.0,19.85,20.83,0.28,3.06,0.72
V038,126,0.0,19.33,19.65,0.74,3.26,0.98
V038,127,0.0,17.37,17.67,-1.4,28.83,0.87
V038,128,0.0,17.58,18.46,1.29,6.61,0.98
V038,129,0.0,20.52,19.56,-0.78,12.39,0.87
V038,130,0.0,19.92,19.34,1.01,25.37,0.89
V038,131,0.0,23.66,24.28,-0.84,23.96,0.99
V038,132,0.0,10.34,11.3,-1.43,15.67,0.93
V038,133,0.0,21.44,21.91,0.09,19.53,0.91
V038,134,0.0,16.41,16.6,1.04,9.39,0.86
V038,135,0.0,8.14,8.52,-0.91,14.43,0.76
V038,136,0.0,8.4,8.37,-0.23,12.75,0.76
V038,137,0.0,24.1,23.11,1.17,22.11,0.75
V038,138,0.0,16.03,17.0,0.43,3.82,0.84
V038,139,0.0,15.96,16.56,1.25,2.47,0.79
V038,140,0.0,13.07,14.07,0.18,26.39,0.83
V038,141,0.0,20.29,19.86,1.24,13.65,0.94
V038,142,0.0,12.35,12.74,-0.28,0.94,0.82
V038,143,0.0,17.35,16.65,-0.95,13.95,0.8
V038,144,0.0,15.49,15.41,-1.08,5.44,0.95
V038,145,0.0,10.77,11.1,-0.24,29.05,0.72
V038,146,0.0,22.12,22.1,-1.48,7.91,0.82
V038,147,0.0,13.34,13.07,1.25,10.83,0.83
V038,148,0.0,20.94,21.53,-1.25,21.12,0.84
V038,149,0.0,10.28,9.8,-1.36,10.81,0.78
V038,150,0.0,14.5,14.66,0.7,18.16,0.9
V038,151,0.0,22.72,23.46,1.08,4.6,0.78
V038,152,0.0,16.54,16.26,-1.1,8.63,0.99
V038,153,0.0,13.9,13.74,-1.48,21.58,0.82
V038,154,0.0,9.75,10.69,0.83,21.78,0.99
V038,155,0.0,14.93,15.36,-0.88,20.91,0.7
V038,156,0.0,10.15,10.0,-1.46,13.86,0.86
V038,157,0.0,18.57,17.77,-0.96,18.4,0.9
V038,158,0.0,8.44,8.52,0.85,2.07,0.82
V038,159,0.0,13.55,14.38,-0.94,9.55,0.97
V038,160,0.0,13.62,13.68,-1.4,29.55,0.95
V038,161,0.0,18.78,17.91,-1.28,16.35,0.79
V038,162,0.0,18.59,18.78,1.02,8.44,0.87
V038,163,0.0,21.22,21.2,0.99,3.94,0.92
V038,164,0.0,24.03,23.69,-0.4,2.51,0.89
V038,165,0.0,17.39,16.47,0.76,24.88,0.97
V038,166,0.0,17.28,17.18,1.13,11.96,0.9
V038,167,0.0,18.46,18.21,-1.24,0.64,0.83
V038,168,0.0,16.18,16.83,-0.26,8.43,0.84
V038,169,0.0,12.05,11.23,-1.16,9.57,0.7
V038,170,0.0,11.74,12.32,-0.8,3.32,0.98
V038,171,0.0,18.58,17.7,-1.31,18.36,0.86
V038,172,0.0,9.16,8.61,1.29,17.16,0.83
V038,173,0.0,12.25,11.52,-0.29,27.67,0.71
V038,174,0.0,24.85,24.26,-0.27,1.35,0.88
V038,175,0.0,16.22,16.55,0.13,11.95,0.92
V038,176,0.0,8.43,8.51,-1.16,13.08,0.94
V038,177,0.0,10.42,11.29,1.17,12.45,0.7
V038,178,0.0,21.43,22.19,-0.98,27.49,0.97
V038,179,0.0,16.01,16.61,-0.17,16.92,0.8
V038,180,0.0,10.71,11.2,-1.5,17.39,0.96
V038,181,0.0,11.76,11.43,0.26,7.41,0.95
V038,182,0.0,14.23,14.4,-0.82,1.24,0.75
V038,183,0.0,8.79,8.72,0.26,1.34,0.73
V038,184,0.0,16.25,16.85,0.38,3.14,0.97
V038,185,0.0,23.6,23.25,0.35,14.77,0.98
V038,186,0.0,16.65,17.57,-0.9,10.37,0.93
V038,187,0.0,21.32,21.79,1.08,21.08,0.89
V038,188,0.0,15.8,15.74,-0.28,18.61,0.82
V038,189,0.0,10.51,9.72,1.27,0.74,0.73
V038,190,0.0,15.57,15.1,-0.28,3.52,0.74
V038,191,0.0,21.61,22.13,-1.19,20.03,0.88
V038,192,0.0,20.13,20.08,-0.69,19.91,0.81
V038,193,0.0,11.72,11.54,0.79,14.27,0.79
V038,194,0.0,22.14,22.91,-0.2,11.24,0.88
V038,195,0.0,8.99,9.37,0.85,11.92,0.75
V038,196,0.0,8.49,8.76,-0.69,13.92,0.82
V038,197,0.0,10.97,10.99,-0.12,18.72,0.78
V038,198,0.0,11.65,12.28,0.61,23.17,0.74
V038,199,0.0,11.81,11.96,1.07,26.76,0.95
V039,0,524.44,21.95,22.75,-1.33,12.49,0.86
V039,1,502.29,11.96,11.99,1.16,26.01,0.98
V039,2,472.23,16.23,16.05,0.5,12.5,0.71
V039,3,434.75,20.24,19.8,-1.35,0.62,0.98
V039,4,412.0,12.29,12.18,1.35,14.03,0.72
V039,5,379.81,17.38,16.56,-1.21,25.54,0.79
V039,6,343.62,19.54,19.56,-0.83,15.53,0.72
V039,7,317.88,13.9,13.95,-0.81,19.81,0.72
V039,8,287.8,16.24,16.67,-0.21,26.24,0.89
V039,9,242.8,24.29,23.86,1.32,18.2,0.92
V039,10,199.58,23.34,23.44,1.09,16.25,0.88
V039,11,170.75,15.57,14.86,0.16,29.32,0.94
V039,12,132.4,20.71,20.99,-0.46,5.09,0.77
V039,13,117.39,8.11,8.45,0.94,8.07,0.73
V039,14,92.0,13.71,13.29,-0.15,7.92,0.8
V039,15,48.61,23.43,23.1,0.86,18.78,0.8
V039,16,8.05,21.9,22.09,-1.47,2.06,0.93
V039,17,0.0,15.59,15.4,-1.06,4.72,0.94
V039,18,0.0,22.09,22.21,-0.61,27.98,0.89
V039,19,0.0,21.54,20.55,-0.15,26.13,0.8
V039,20,0.0,20.35,20.67,-1.04,23.25,0.73
V039,21,0.0,20.37,21.36,1.37,24.01,0.86
V039,22,0.0,19.47,19.93,-1.47,3.07,0.88
V039,23,0.0,8.11,8.93,-0.03,7.73,0.82
V039,24,0.0,22.46,23.32,-1.15,23.34,0.87
V039,25,0.0,17.95,18.51,-0.83,15.93,0.8
V039,26,0.0,9.61,8.82,-1.09,18.45,0.73
V039,27,0.0,17.69,17.87,1.21,18.79,1.0
V039,28,0.0,8.53,8.94,-1.42,21.88,0.82
V039,29,0.0,18.39,18.01,-1.02,21.71,0.97
V039,30,0.0,11.12,11.96,-1.08,22.07,0.99
V039,31,0.0,10.51,10.38,-0.49,11.65,0.93
V039,32,0.0,19.24,20.18,-0.94,16.3,0.83
V039,33,0.0,23.62,22.64,1.47,14.39,0.89
V039,34,0.0,14.12,14.83,0.19,19.88,0.89
V039,35,0.0,14.19,13.34,0.92,8.69,0.95
V039,36,0.0,18.35,18.05,0.28,19.36,0.91
V039,37,0.0,21.98,21.3,1.33,12.33,0.96
V039,38,0.0,11.75,10.81,0.22,9.74,1.0
V039,39,0.0,9.78,8.87,-1.36,6.51,0.87
V039,40,0.0,16.59,16.29,-1.23,7.01,0.76
V039,41,0.0,20.68,21.24,0.83,29.07,0.97
V039,42,0.0,16.46,16.29,1.25,18.34,0.79
V039,43,0.0,17.6,18.58,1.05,8.44,0.99
V039,44,0.0,24.68,24.15,1.19,26.5,0.71
V039,45,0.0,19.38,19.0,0.52,27.41,0.85
V039,46,0.0,15.05,15.89,1.42,1.87,0.98
V039,47,0.0,9.41,9.08,0.79,23.31,0.92
V039,48,0.0,8.66,7.93,1.31,2.44,0.72
V039,49,0.0,22.21,22.49,-0.45,4.97,0.97
V039,50,0.0,24.81,23.91,0.16,7.84,0.95
V039,51,0.0,13.88,14.31,0.12,16.25,0.96
V039,52,0.0,16.0,16.69,-0.41,5.24,0.84
V039,53,0.0,16.47,16.43,0.92,16.94,0.97
V039,54,0.0,16.74,16.19,-1.11,26.05,0.72
V039,55,0.0,10.0,9.13,-0.23,15.98,0.71
V039,56,0.0,16.76,16.55,0.82,24.9,0.91
V039,57,0.0,16.05,15.48,1.04,10.25,0.81
V039,58,0.0,23.57,24.52,1.19,29.95,0.96
V039,59,0.0,19.97,19.56,1.36,26.3,0.77
V039,60,0.0,16.32,15.46,1.36,17.18,0.77
V039,61,0.0,12.97,13.93,0.35,12.62,0.85
V039,62,0.0,9.68,8.83,0.28,15.36,0.81
V039,63,0.0,17.62,16.77,1.33,8.81,0.72
V039,64,0.0,10.88,10.07,-0.96,12.5,0.92
V039,65,0.0,12.63,12.5,1.29,8.87,0.94
V039,66,0.0,10.68,10.04,-0.13,7.02,0.97
V039,67,0.0,8.86,9.06,0.31,1.98,0.92
V039,68,0.0,15.97,16.42,0.98,9.69,0.85
V039,69,0.0,12.43,11.84,-1.5,28.91,0.83
V039,70,0.0,8.22,7.24,-0.63,0.42,0.81
V039,71,0.0,9.07,8.15,0.51,27.21,0.82
V039,72,0.0,22.23,21.28,0.83,1.88,0.95
V039,73,0.0,23.0,23.57,0.96,16.84,0.78
V039,74,0.0,18.93,18.81,-1.48,14.3,0.9
V039,75,0.0,8.24,8.48,0.46,4.74,0.83
V039,76,0.0,24.39,25.16,-0.27,10.5,0.74
V039,77,0.0,8.6,8.19,1.32,28.76,0.94
V039,78,0.0,13.96,13.25,0.29,19.4,0.83
V039,79,0.0,19.76,20.25,0.85,15.07,0.94
V039,80,0.0,8.43,8.79,-0.79,8.12,0.73
V039,81,0.0,11.27,12.25,-0.25,27.83,0.75
V039,82,0.0,11.47,11.58,-0.45,19.32,0.83
V039,83,0.0,21.8,21.66,0.22,9.63,0.91
V039,84,0.0,19.13,18.92,-0.67,18.42,0.98
V039,85,0.0,10.25,10.85,0.13,15.77,0.99
V039,86,0.0,18.3,18.96,0.04,7.5,0.91
V039,87,0.0,23.69,24.38,-0.9,9.51,0.86
V039,88,0.0,17.72,17.1,-0.81,22.76,0.92
V039,89,0.0,22.27,23.13,-0.58,25.79,0.9
V039,90,0.0,24.28,23.83,-0.69,21.13,0.98
V039,91,0.0,22.02,22.47,-0.34,21.53,0.94
V039,92,0.0,20.81,21.16,-1.36,19.79,0.84
V039,93,0.0,24.35,24.56,0.32,29.82,0.73
V039,94,0.0,12.7,13.01,-0.55,10.38,0.97
V039,95,0.0,17.85,17.05,-0.57,2.28,0.87
V039,96,0.0,10.95,11.66,0.23,1.78,0.79
V039,97,0.0,18.48,18.15,0.04,27.28,0.81
V039,98,0.0,13.71,14.35,-0.54,2.34,0.75
V039,99,0.0,24.13,25.0,-0.83,16.61,0.74
V039,100,0.0,19.47,18.84,-1.35,24.75,0.8
V039,101,0.0,9.84,10.51,0.79,20.51,0.97
V039,102,0.0,16.32,15.57,-1.32,9.55,0.73
V039,103,0.0,17.1,16.13,-0.17,5.35,0.81
V039,104,0.0,19.48,19.18,-0.48,29.72,0.92
V039,105,0.0,16.74,16.89,0.36,0.74,0.72
V039,106,0.0,19.04,18.77,-1.33,8.93,0.74
V039,107,0.0,23.58,22.98,-1.07,18.79,0.86
V039,108,0.0,17.79,17.66,-0.1,23.36,0.77
V039,109,0.0,14.74,15.66,-0.93,8.81,0.76
V039,110,0.0,8.35,7.89,-1.36,4.64,0.81
V039,111,0.0,8.35,8.86,0.89,12.34,1.0
V039,112,0.0,19.54,20.03,-0.92,25.12,0.98
V039,113,0.0,12.02,12.39,0.74,9.16,0.84
V039,114,0.0,9.66,9.0,-1.32,16.8,0.89
V039,115,0.0,23.57,23.66,-0.72,1.78,0.97
V039,116,0.0,16.14,16.62,-1.46,14.64,0.8
V039,117,0.0,8.52,9.07,0.04,10.0,0.94
V039,118,0.0,15.6,14.6,1.33,7.67,0.95
V039,119,0.0,21.88,21.2,-0.08,1.21,0.81
V039,120,0.0,20.43,19.9,-1.15,15.21,0.86
V039,121,0.0,19.49,20.01,0.59,25.36,0.77
V039,122,0.0,17.69,17.41,1.39,13.21,0.99
V039,123,0.0,21.07,21.51,-0.03,13.3,0.86
V039,124,0.0,12.99,13.8,0.88,24.04,0.83
V039,125,0.0,9.21,9.57,-0.38,26.11,0.93
V039,126,0.0,10.47,10.67,0.58,17.04,0.85
V039,127,0.0,11.87,11.35,0.8,0.56,0.93
V039,128,0.0,16.96,17.83,1.49,19.9,0.82
V039,129,0.0,16.08,15.48,-1.2,17.36,0.94
V039,130,0.0,12.45,12.29,0.16,27.24,0.74
V039,131,0.0,12.03,12.86,-1.38,19.68,0.89
V039,132,0.0,14.52,14.45,1.06,4.95,0.77
V039,133,0.0,16.71,16.53,0.22,27.63,0.98
V039,134,0.0,11.91,11.51,-1.01,27.83,0.82
V039,135,0.0,15.64,16.25,0.04,3.59,0.83
V039,136,0.0,18.72,19.16,0.44,3.58,0.79
V039,137,0.0,20.47,21.23,-1.36,1.27,0.89
V039,138,0.0,17.32,16.63,0.14,29.23,0.89
V039,139,0.0,15.64,16.29,-0.86,12.43,0.86
V039,140,0.0,16.58,17.42,-0.62,1.7,0.97
V039,141,0.0,11.69,11.45,0.09,29.28,0.86
V039,142,0.0,15.61,15.78,1.41,24.54,0.75
V039,143,0.0,21.66,22.34,0.57,19.72,0.83
V039,144,0.0,18.91,19.38,-1.13,7.72,0.76
V039,145,0.0,22.3,22.66,-0.15,24.78,0.92
V039,146,0.0,23.53,22.68,0.03,21.2,0.76
V039,147,0.0,13.56,13.4,0.88,14.81,0.85
V039,148,0.0,15.33,14.78,1.27,9.53,0.87
V039,149,0.0,10.53,10.4,1.21,29.86,0.81
V039,150,0.0,10.62,10.25,-0.52,19.34,0.85
V039,151,0.0,21.06,21.47,-0.75,23.53,0.95
V039,152,0.0,18.17,19.03,0.85,17.86,0.97
V039,153,0.0,18.21,18.25,-0.43,26.49,0.74
V039,154,0.0,16.05,16.12,0.16,19.56,0.85
V039,155,0.0,12.37,13.08,0.47,25.75,0.78
V039,156,0.0,18.83,19.26,-0.35,24.37,0.7
V039,157,0.0,18.11,18.34,0.1,18.9,0.75
V039,158,0.0,19.64,19.31,-0.14,9.99,0.84
V039,159,0.0,18.57,19.24,-0.05,9.7,0.85
V039,160,0.0,19.71,19.4,-0.26,16.89,0.79
V039,161,0.0,11.55,10.84,-0.44,1.45,0.88
V039,162,0.0,10.99,10.75,-0.69,18.91,0.96
V039,163,0.0,18.77,18.85,0.51,0.9,0.74
V039,164,0.0,9.61,8.81,-0.72,15.96,0.73
V039,165,0.0,23.9,24.61,1.41,1.28,0.96
V039,166,0.0,21.66,22.47,0.08,23.64,0.72
V039,167,0.0,9.29,8.53,1.24,1.84,0.73
V039,168,0.0,23.82,23.03,1.11,23.68,0.71
V039,169,0.0,8.37,8.44,1.49,26.36,0.79
V039,170,0.0,14.57,14.34,0.7,10.23,0.74
V039,171,0.0,20.7,20.62,-1.27,23.7,0.88
V039,172,0.0,16.32,16.67,0.02,19.45,0.96
V039,173,0.0,18.43,18.75,0.34,15.94,0.75
V039,174,0.0,13.71,14.09,-0.22,12.18,0.93
V039,175,0.0,8.09,8.45,-0.03,11.3,0.8
V039,176,0.0,10.94,10.61,-0.33,13.12,0.9
V039,177,0.0,15.71,16.3,0.42,5.69,0.78
V039,178,0.0,9.35,10.24,1.16,2.54,0.87
V039,179,0.0,24.33,24.82,-0.02,7.23,0.78
V039,180,0.0,20.52,21.08,0.09,3.63,0.98
V039,181,0.0,22.36,21.64,-1.33,16.08,0.79
V039,182,0.0,12.82,11.99,1.36,24.9,0.73
V039,183,0.0,22.9,23.27,-0.52,26.14,0.88
V039,184,0.0,22.43,22.37,0.0,8.73,0.82
V039,185,0.0,17.65,18.55,0.3,4.42,0.7
V039,186,0.0,22.47,22.2,-0.56,24.02,0.98
V039,187,0.0,20.72,20.06,-0.33,22.78,0.97
V039,188,0.0,24.98,25.0,0.97,1.4,0.79
V039,189,0.0,14.32,15.27,-1.49,9.24,0.98
V039,190,0.0,13.21,12.66,0.69,22.36,0.84
V039,191,0.0,24.1,23.5,1.24,22.67,0.81
V039,192,0.0,21.72,20.98,-1.11,27.9,0.73
V039,193,0.0,8.07,7.85,-1.19,25.89,0.98
V039,194,0.0,16.2,16.05,0.12,6.79,0.79
V039,195,0.0,9.72,9.61,0.34,27.91,0.92
V039,196,0.0,20.29,19.91,1.16,28.41,0.98
V039,197,0.0,8.66,8.87,0.43,8.85,1.0
V039,198,0.0,12.95,12.38,-0.05,9.69,0.98
V039,199,0.0,15.48,15.3,0.38,2.43,0.93
V040,0,1622.86,16.06,16.97,0.24,20.86,0.98
V040,1,1587.06,19.33,19.19,-1.43,21.85,0.99
V040,2,1557.44,15.99,15.67,0.06,21.85,0.7
V040,3,1514.69,23.08,23.86,0.12,3.67,0.9
V040,4,1495.54,10.34,10.36,-1.22,17.67,0.8
V040,5,1454.56,22.13,22.73,1.5,7.73,0.72
V040,6,1425.79,15.53,14.7,-0.96,17.92,0.88
V040,7,1409.61,8.74,8.62,0.09,8.04,0.96
V040,8,1389.73,10.74,10.25,-1.03,3.5,0.96
V040,9,1366.16,12.72,13.17,-0.22,19.08,0.98
V040,10,1324.75,22.36,21.5,1.04,13.55,0.81
V040,11,1288.77,19.43,20.33,-1.22,23.04,0.76
V040,12,1261.98,14.46,15.21,0.14,2.02,0.85
V040,13,1222.31,21.42,21.48,-1.0,13.35,0.98
V040,14,1186.77,19.19,19.65,0.86,2.72,0.87
V040,15,1160.12,14.39,13.67,-0.89,23.43,0.75
V040,16,1135.47,13.31,12.88,-1.35,13.86,0.93
V040,17,1119.95,8.38,7.6,0.66,17.81,0.91
V040,18,1097.89,11.91,12.52,-0.06,18.31,0.73
V040,19,1076.62,11.49,12.03,-0.83,2.78,0.88
V040,20,1044.55,17.31,17.53,0.35,15.01,0.85
